Name Chr Start End EXcortical_polydT_0 EXcortical_randomhexamer_0 INHmidbrain_polydT_0 INHmidbrain_randomhexamer_0
chr3:80597740-80597741 chr3 80597740 80597741 11.230305062018102 0.0 0.0 0.0
chr3:80597741-80597742 chr3 80597741 80597742 11.146496815286625 12.90646999664767 0.0 0.0
chr3:80597742-80597743 chr3 80597742 80597743 11.230305062018102 12.822661749916191 0.0 5.255023183925811
chr3:80597743-80597744 chr3 80597743 80597744 7.542742205833054 8.79986590680523 0.0 0.0
chr3:80597743-80597756 chr3 80597743 80597756 0.0 0.0 5.564142194744977 4.636785162287481
chr3:80597744-80597745 chr3 80597744 80597745 7.6265504525645325 0.0 0.0 0.0
chr3:80597744-80597748 chr3 80597744 80597748 0.0 8.883674153536708 0.0 0.0
chr3:80597745-80597749 chr3 80597745 80597749 7.458933959101576 0.0 0.0 0.0
chr3:80597748-80597749 chr3 80597748 80597749 0.0 8.716057660073751 0.0 0.0
chr3:80597749-80597750 chr3 80597749 80597750 7.375125712370098 8.79986590680523 0.0 0.0
chr3:80597750-80597752 chr3 80597750 80597752 7.20750921890714 8.716057660073751 0.0 0.0
chr3:80597752-80597754 chr3 80597752 80597754 7.039892725444184 0.0 0.0 0.0
chr3:80597752-80597755 chr3 80597752 80597755 0.0 8.967482400268187 0.0 0.0
chr3:80597754-80597756 chr3 80597754 80597756 6.956084478712706 0.0 0.0 0.0
chr3:80597755-80597756 chr3 80597755 80597756 0.0 8.632249413342274 0.0 0.0
chr3:80597756-80597757 chr3 80597756 80597757 0.0 8.464632919879316 0.0 0.0
chr3:80597756-80597758 chr3 80597756 80597758 6.5370432450553135 0.0 0.0 0.0
chr3:80597756-80597759 chr3 80597756 80597759 0.0 0.0 5.255023183925811 0.0
chr3:80597756-80597763 chr3 80597756 80597763 0.0 0.0 0.0 4.01854714064915
chr3:80597757-80597758 chr3 80597757 80597758 0.0 8.632249413342274 0.0 0.0
chr3:80597758-80597759 chr3 80597758 80597759 6.453234998323835 0.0 0.0 0.0
chr3:80597758-80597760 chr3 80597758 80597760 0.0 8.380824673147838 0.0 0.0
chr3:80597759-80597760 chr3 80597759 80597760 7.375125712370098 0.0 5.564142194744977 0.0
chr3:80597760-80597761 chr3 80597760 80597761 7.458933959101576 8.464632919879316 0.0 0.0
chr3:80597760-80597763 chr3 80597760 80597763 0.0 0.0 5.873261205564142 0.0
chr3:80597761-80597762 chr3 80597761 80597762 7.123700972175662 8.213208179684882 0.0 0.0
chr3:80597762-80597763 chr3 80597762 80597763 7.20750921890714 8.129399932953403 0.0 0.0
chr3:80597763-80597764 chr3 80597763 80597764 7.375125712370098 0.0 0.0 0.0
chr3:80597763-80597765 chr3 80597763 80597765 0.0 0.0 0.0 3.7094281298299845
chr3:80597763-80597767 chr3 80597763 80597767 0.0 8.045591686221925 0.0 0.0
chr3:80597763-80597769 chr3 80597763 80597769 0.0 0.0 6.800618238021638 0.0
chr3:80597764-80597765 chr3 80597764 80597765 7.458933959101576 0.0 0.0 0.0
chr3:80597765-80597766 chr3 80597765 80597766 0.0 0.0 0.0 4.01854714064915
chr3:80597765-80597767 chr3 80597765 80597767 7.375125712370098 0.0 0.0 0.0
chr3:80597766-80597783 chr3 80597766 80597783 0.0 0.0 0.0 4.636785162287481
chr3:80597767-80597768 chr3 80597767 80597768 0.0 8.129399932953403 0.0 0.0
chr3:80597767-80597769 chr3 80597767 80597769 7.458933959101576 0.0 0.0 0.0
chr3:80597768-80597769 chr3 80597768 80597769 0.0 8.213208179684882 0.0 0.0
chr3:80597769-80597770 chr3 80597769 80597770 0.0 0.0 5.564142194744977 0.0
chr3:80597769-80597772 chr3 80597769 80597772 7.2913174656386195 8.129399932953403 0.0 0.0
chr3:80597770-80597778 chr3 80597770 80597778 0.0 0.0 6.182380216383308 0.0
chr3:80597772-80597773 chr3 80597772 80597773 0.0 8.045591686221925 0.0 0.0
chr3:80597772-80597774 chr3 80597772 80597774 7.375125712370098 0.0 0.0 0.0
chr3:80597773-80597774 chr3 80597773 80597774 0.0 7.877975192758968 0.0 0.0
chr3:80597774-80597776 chr3 80597774 80597776 7.458933959101576 0.0 0.0 0.0
chr3:80597774-80597777 chr3 80597774 80597777 0.0 7.961783439490446 0.0 0.0
chr3:80597776-80597778 chr3 80597776 80597778 7.2913174656386195 0.0 0.0 0.0
chr3:80597777-80597782 chr3 80597777 80597782 0.0 7.877975192758968 0.0 0.0
chr3:80597778-80597779 chr3 80597778 80597779 7.123700972175662 0.0 0.0 0.0
chr3:80597778-80597781 chr3 80597778 80597781 0.0 0.0 5.873261205564142 0.0
chr3:80597779-80597781 chr3 80597779 80597781 7.375125712370098 0.0 0.0 0.0
chr3:80597781-80597782 chr3 80597781 80597782 7.542742205833054 0.0 0.0 0.0
chr3:80597781-80597786 chr3 80597781 80597786 0.0 0.0 5.564142194744977 0.0
chr3:80597782-80597783 chr3 80597782 80597783 7.375125712370098 7.79416694602749 0.0 0.0
chr3:80597783-80597784 chr3 80597783 80597784 7.542742205833054 7.710358699296011 0.0 0.0
chr3:80597783-80597797 chr3 80597783 80597797 0.0 0.0 0.0 4.327666151468315
chr3:80597784-80597785 chr3 80597784 80597785 7.6265504525645325 0.0 0.0 0.0
chr3:80597784-80597786 chr3 80597784 80597786 0.0 7.79416694602749 0.0 0.0
chr3:80597785-80597786 chr3 80597785 80597786 7.877975192758968 0.0 0.0 0.0
chr3:80597786-80597787 chr3 80597786 80597787 8.045591686221925 7.6265504525645325 0.0 0.0
chr3:80597786-80597792 chr3 80597786 80597792 0.0 0.0 5.255023183925811 0.0
chr3:80597787-80597788 chr3 80597787 80597788 8.129399932953403 0.0 0.0 0.0
chr3:80597787-80597792 chr3 80597787 80597792 0.0 7.79416694602749 0.0 0.0
chr3:80597788-80597789 chr3 80597788 80597789 8.29701642641636 0.0 0.0 0.0
chr3:80597789-80597790 chr3 80597789 80597790 8.380824673147838 0.0 0.0 0.0
chr3:80597790-80597792 chr3 80597790 80597792 8.464632919879316 0.0 0.0 0.0
chr3:80597792-80597794 chr3 80597792 80597794 8.716057660073751 7.542742205833054 5.564142194744977 0.0
chr3:80597794-80597795 chr3 80597794 80597795 8.79986590680523 0.0 0.0 0.0
chr3:80597794-80597796 chr3 80597794 80597796 0.0 7.458933959101576 0.0 0.0
chr3:80597794-80597799 chr3 80597794 80597799 0.0 0.0 5.873261205564142 0.0
chr3:80597795-80597796 chr3 80597795 80597796 8.967482400268187 0.0 0.0 0.0
chr3:80597796-80597797 chr3 80597796 80597797 9.135098893731143 0.0 0.0 0.0
chr3:80597796-80597798 chr3 80597796 80597798 0.0 7.542742205833054 0.0 0.0
chr3:80597797-80597798 chr3 80597797 80597798 9.386523633925579 0.0 0.0 4.636785162287481
chr3:80597798-80597799 chr3 80597798 80597799 9.889373114314449 7.6265504525645325 0.0 4.945904173106646
chr3:80597799-80597801 chr3 80597799 80597801 10.559839088166276 7.79416694602749 6.800618238021638 5.255023183925811
chr3:80597801-80597802 chr3 80597801 80597802 0.0 7.961783439490446 7.109737248840804 5.564142194744977
chr3:80597801-80597803 chr3 80597801 80597803 10.727455581629233 0.0 0.0 0.0
chr3:80597802-80597803 chr3 80597802 80597803 0.0 7.6265504525645325 7.727975270479134 5.255023183925811
chr3:80597803-80597804 chr3 80597803 80597804 0.0 7.542742205833054 0.0 0.0
chr3:80597803-80597805 chr3 80597803 80597805 11.733154542406973 0.0 0.0 0.0
chr3:80597803-80597808 chr3 80597803 80597808 0.0 0.0 8.0370942812983 5.873261205564142
chr3:80597804-80597805 chr3 80597804 80597805 0.0 7.710358699296011 0.0 0.0
chr3:80597805-80597806 chr3 80597805 80597806 0.0 7.039892725444184 0.0 0.0
chr3:80597805-80597808 chr3 80597805 80597808 11.230305062018102 0.0 0.0 0.0
chr3:80597806-80597807 chr3 80597806 80597807 0.0 6.788467985249749 0.0 0.0
chr3:80597807-80597810 chr3 80597807 80597810 0.0 6.70465973851827 0.0 0.0
chr3:80597808-80597809 chr3 80597808 80597809 11.39792155548106 0.0 8.346213292117465 0.0
chr3:80597808-80597810 chr3 80597808 80597810 0.0 0.0 0.0 6.182380216383308
chr3:80597809-80597810 chr3 80597809 80597810 11.314113308749581 0.0 0.0 0.0
chr3:80597809-80597812 chr3 80597809 80597812 0.0 0.0 8.65533230293663 0.0
chr3:80597810-80597812 chr3 80597810 80597812 11.481729802212538 6.872276231981227 0.0 0.0
chr3:80597810-80597817 chr3 80597810 80597817 0.0 0.0 0.0 6.491499227202473
chr3:80597812-80597813 chr3 80597812 80597813 11.565538048944017 0.0 0.0 0.0
chr3:80597812-80597817 chr3 80597812 80597817 0.0 7.039892725444184 8.964451313755795 0.0
chr3:80597813-80597814 chr3 80597813 80597814 11.649346295675494 0.0 0.0 0.0
chr3:80597814-80597817 chr3 80597814 80597817 11.90077103586993 0.0 0.0 0.0
chr3:80597817-80597819 chr3 80597817 80597819 0.0 4.944686557157224 0.0 0.0
chr3:80597817-80597820 chr3 80597817 80597820 10.89507207509219 0.0 0.0 0.0
chr3:80597817-80597822 chr3 80597817 80597822 0.0 0.0 0.0 5.873261205564142
chr3:80597817-80597826 chr3 80597817 80597826 0.0 0.0 7.109737248840804 0.0
chr3:80597819-80597820 chr3 80597819 80597820 0.0 4.860878310425746 0.0 0.0
chr3:80597820-80597823 chr3 80597820 80597823 10.978880321823668 0.0 0.0 0.0
chr3:80597820-80597826 chr3 80597820 80597826 0.0 4.609453570231311 0.0 0.0
chr3:80597822-80597824 chr3 80597822 80597824 0.0 0.0 0.0 5.564142194744977
chr3:80597823-80597826 chr3 80597823 80597826 11.062688568555146 0.0 0.0 0.0
chr3:80597824-80597826 chr3 80597824 80597826 0.0 0.0 0.0 4.945904173106646
chr3:80597826-80597827 chr3 80597826 80597827 0.5028494803888703 0.0 0.0 0.0
chr3:80597826-80597830 chr3 80597826 80597830 0.0 0.5866577271203487 0.0 0.9273570324574961
chr3:80597826-80597832 chr3 80597826 80597832 0.0 0.0 0.3091190108191654 0.0
chr3:80597827-80597830 chr3 80597827 80597830 0.4190412336573919 0.0 0.0 0.0
chr3:80597830-80597832 chr3 80597830 80597832 0.0 0.4190412336573919 0.0 0.3091190108191654
chr3:80597830-80597838 chr3 80597830 80597838 0.25142474019443517 0.0 0.0 0.0
chr3:80597832-80597833 chr3 80597832 80597833 0.0 0.3352329869259135 0.0 0.0
chr3:80597833-80597836 chr3 80597833 80597836 0.0 0.25142474019443517 0.0 0.0
chr3:80597836-80597841 chr3 80597836 80597841 0.0 0.16761649346295676 0.0 0.0
chr3:80597838-80597844 chr3 80597838 80597844 0.16761649346295676 0.0 0.0 0.0
chr3:80597841-80597844 chr3 80597841 80597844 0.0 0.08380824673147838 0.0 0.0
chr3:80597844-80597857 chr3 80597844 80597857 0.08380824673147838 0.0 0.0 0.0
chr3:80597920-80598058 chr3 80597920 80598058 0.0 0.08380824673147838 0.0 0.0
chr3:80598146-80598149 chr3 80598146 80598149 0.08380824673147838 0.0 0.0 0.0
chr3:80598149-80598198 chr3 80598149 80598198 0.16761649346295676 0.0 0.0 0.0
chr3:80598160-80598164 chr3 80598160 80598164 0.0 0.08380824673147838 0.0 0.0
chr3:80598164-80598222 chr3 80598164 80598222 0.0 0.16761649346295676 0.0 0.0
chr3:80598198-80598282 chr3 80598198 80598282 0.08380824673147838 0.0 0.0 0.0
chr3:80598222-80598229 chr3 80598222 80598229 0.0 0.08380824673147838 0.0 0.0
chr3:80598229-80598267 chr3 80598229 80598267 0.0 0.16761649346295676 0.0 0.0
chr3:80598267-80598279 chr3 80598267 80598279 0.0 0.25142474019443517 0.0 0.0
chr3:80598267-80598338 chr3 80598267 80598338 0.0 0.0 0.0 0.3091190108191654
chr3:80598279-80598287 chr3 80598279 80598287 0.0 0.3352329869259135 0.0 0.0
chr3:80598287-80598295 chr3 80598287 80598295 0.0 0.4190412336573919 0.0 0.0
chr3:80598287-80598427 chr3 80598287 80598427 0.0 0.0 0.3091190108191654 0.0
chr3:80598295-80598300 chr3 80598295 80598300 0.0 0.5028494803888703 0.0 0.0
chr3:80598300-80598319 chr3 80598300 80598319 0.0 0.4190412336573919 0.0 0.0
chr3:80598303-80598338 chr3 80598303 80598338 0.08380824673147838 0.0 0.0 0.0
chr3:80598319-80598324 chr3 80598319 80598324 0.0 0.5028494803888703 0.0 0.0
chr3:80598324-80598327 chr3 80598324 80598327 0.0 0.670465973851827 0.0 0.0
chr3:80598327-80598358 chr3 80598327 80598358 0.0 0.7542742205833054 0.0 0.0
chr3:80598340-80598409 chr3 80598340 80598409 0.0 0.0 0.0 0.3091190108191654
chr3:80598340-80598443 chr3 80598340 80598443 0.08380824673147838 0.0 0.0 0.0
chr3:80598358-80598369 chr3 80598358 80598369 0.0 0.8380824673147838 0.0 0.0
chr3:80598369-80598391 chr3 80598369 80598391 0.0 0.7542742205833054 0.0 0.0
chr3:80598391-80598407 chr3 80598391 80598407 0.0 0.670465973851827 0.0 0.0
chr3:80598407-80598413 chr3 80598407 80598413 0.0 0.5866577271203487 0.0 0.0
chr3:80598413-80598427 chr3 80598413 80598427 0.0 0.5028494803888703 0.0 0.0
chr3:80598427-80598434 chr3 80598427 80598434 0.0 0.4190412336573919 0.0 0.0
chr3:80598434-80598439 chr3 80598434 80598439 0.0 0.3352329869259135 0.0 0.0
chr3:80598439-80598443 chr3 80598439 80598443 0.0 0.4190412336573919 0.0 0.0
chr3:80598443-80598445 chr3 80598443 80598445 0.25142474019443517 0.0 0.0 0.0
chr3:80598443-80598447 chr3 80598443 80598447 0.0 0.5866577271203487 0.0 0.0
chr3:80598443-80598583 chr3 80598443 80598583 0.0 0.0 0.3091190108191654 0.0
chr3:80598445-80598509 chr3 80598445 80598509 0.16761649346295676 0.0 0.0 0.0
chr3:80598447-80598459 chr3 80598447 80598459 0.0 0.670465973851827 0.0 0.0
chr3:80598459-80598464 chr3 80598459 80598464 0.0 0.5866577271203487 0.0 0.0
chr3:80598464-80598465 chr3 80598464 80598465 0.0 0.4190412336573919 0.0 0.0
chr3:80598465-80598470 chr3 80598465 80598470 0.0 0.5028494803888703 0.0 0.0
chr3:80598470-80598472 chr3 80598470 80598472 0.0 0.4190412336573919 0.0 0.0
chr3:80598472-80598538 chr3 80598472 80598538 0.0 0.5028494803888703 0.0 0.0
chr3:80598510-80598584 chr3 80598510 80598584 0.16761649346295676 0.0 0.0 0.0
chr3:80598538-80598547 chr3 80598538 80598547 0.0 0.4190412336573919 0.0 0.0
chr3:80598547-80598549 chr3 80598547 80598549 0.0 0.5028494803888703 0.0 0.0
chr3:80598549-80598555 chr3 80598549 80598555 0.0 0.4190412336573919 0.0 0.0
chr3:80598555-80598577 chr3 80598555 80598577 0.0 0.25142474019443517 0.0 0.0
chr3:80598577-80598578 chr3 80598577 80598578 0.0 0.16761649346295676 0.0 0.0
chr3:80598578-80598582 chr3 80598578 80598582 0.0 0.25142474019443517 0.0 0.0
chr3:80598582-80598594 chr3 80598582 80598594 0.0 0.16761649346295676 0.0 0.0
chr3:80598594-80598596 chr3 80598594 80598596 0.0 0.5028494803888703 0.0 0.0
chr3:80598594-80598598 chr3 80598594 80598598 0.08380824673147838 0.0 0.0 0.0
chr3:80598594-80598627 chr3 80598594 80598627 0.0 0.0 0.3091190108191654 0.3091190108191654
chr3:80598596-80598605 chr3 80598596 80598605 0.0 0.4190412336573919 0.0 0.0
chr3:80598598-80598608 chr3 80598598 80598608 0.16761649346295676 0.0 0.0 0.0
chr3:80598605-80598606 chr3 80598605 80598606 0.0 0.3352329869259135 0.0 0.0
chr3:80598606-80598610 chr3 80598606 80598610 0.0 0.4190412336573919 0.0 0.0
chr3:80598608-80598610 chr3 80598608 80598610 0.25142474019443517 0.0 0.0 0.0
chr3:80598610-80598615 chr3 80598610 80598615 0.3352329869259135 0.0 0.0 0.0
chr3:80598610-80598617 chr3 80598610 80598617 0.0 0.5028494803888703 0.0 0.0
chr3:80598615-80598621 chr3 80598615 80598621 0.4190412336573919 0.0 0.0 0.0
chr3:80598617-80598622 chr3 80598617 80598622 0.0 0.5866577271203487 0.0 0.0
chr3:80598621-80598626 chr3 80598621 80598626 0.5866577271203487 0.0 0.0 0.0
chr3:80598622-80598624 chr3 80598622 80598624 0.0 0.670465973851827 0.0 0.0
chr3:80598624-80598627 chr3 80598624 80598627 0.0 0.7542742205833054 0.0 0.0
chr3:80598626-80598627 chr3 80598626 80598627 0.670465973851827 0.0 0.0 0.0
chr3:80598627-80598628 chr3 80598627 80598628 0.0 17.348307073416024 0.0 0.0
chr3:80598627-80598629 chr3 80598627 80598629 0.0 0.0 4.945904173106646 0.0
chr3:80598627-80598631 chr3 80598627 80598631 16.761649346295677 0.0 0.0 0.0
chr3:80598627-80598639 chr3 80598627 80598639 0.0 0.0 0.0 13.292117465224111
chr3:80598628-80598631 chr3 80598628 80598631 0.0 17.432115320147503 0.0 0.0
chr3:80598629-80598645 chr3 80598629 80598645 0.0 0.0 5.255023183925811 0.0
chr3:80598631-80598632 chr3 80598631 80598632 16.677841099564198 17.264498826684548 0.0 0.0
chr3:80598632-80598633 chr3 80598632 80598633 16.59403285283272 17.18069057995307 0.0 0.0
chr3:80598633-80598634 chr3 80598633 80598634 16.677841099564198 17.264498826684548 0.0 0.0
chr3:80598634-80598635 chr3 80598634 80598635 0.0 17.18069057995307 0.0 0.0
chr3:80598634-80598638 chr3 80598634 80598638 16.761649346295677 0.0 0.0 0.0
chr3:80598635-80598636 chr3 80598635 80598636 0.0 17.01307408649011 0.0 0.0
chr3:80598636-80598637 chr3 80598636 80598637 0.0 17.18069057995307 0.0 0.0
chr3:80598637-80598638 chr3 80598637 80598638 0.0 17.348307073416024 0.0 0.0
chr3:80598638-80598639 chr3 80598638 80598639 0.0 17.09688233322159 0.0 0.0
chr3:80598638-80598642 chr3 80598638 80598642 16.51022460610124 0.0 0.0 0.0
chr3:80598639-80598640 chr3 80598639 80598640 0.0 16.92926583975863 0.0 0.0
chr3:80598639-80598644 chr3 80598639 80598644 0.0 0.0 0.0 13.910355486862441
chr3:80598640-80598641 chr3 80598640 80598641 0.0 16.761649346295677 0.0 0.0
chr3:80598641-80598643 chr3 80598641 80598643 0.0 16.92926583975863 0.0 0.0
chr3:80598642-80598643 chr3 80598642 80598643 16.426416359369764 0.0 0.0 0.0
chr3:80598643-80598644 chr3 80598643 80598644 0.0 16.761649346295677 0.0 0.0
chr3:80598643-80598645 chr3 80598643 80598645 16.59403285283272 0.0 0.0 0.0
chr3:80598644-80598645 chr3 80598644 80598645 0.0 16.426416359369764 0.0 13.601236476043276
chr3:80598645-80598646 chr3 80598645 80598646 0.0 14.582634931277239 0.0 11.437403400309119
chr3:80598645-80598649 chr3 80598645 80598649 0.0 0.0 4.636785162287481 0.0
chr3:80598645-80598657 chr3 80598645 80598657 14.582634931277239 0.0 0.0 0.0
chr3:80598646-80598647 chr3 80598646 80598647 0.0 0.0 0.0 12.364760432766616
chr3:80598646-80598648 chr3 80598646 80598648 0.0 14.49882668454576 0.0 0.0
chr3:80598647-80598650 chr3 80598647 80598650 0.0 0.0 0.0 11.746522411128284
chr3:80598648-80598649 chr3 80598648 80598649 0.0 14.41501843781428 0.0 0.0
chr3:80598649-80598650 chr3 80598649 80598650 0.0 14.582634931277239 4.01854714064915 0.0
chr3:80598650-80598651 chr3 80598650 80598651 0.0 14.750251424740195 0.0 0.0
chr3:80598650-80598652 chr3 80598650 80598652 0.0 0.0 0.0 11.128284389489954
chr3:80598650-80598657 chr3 80598650 80598657 0.0 0.0 4.636785162287481 0.0
chr3:80598651-80598656 chr3 80598651 80598656 0.0 14.666443178008716 0.0 0.0
chr3:80598652-80598655 chr3 80598652 80598655 0.0 0.0 0.0 11.437403400309119
chr3:80598655-80598657 chr3 80598655 80598657 0.0 0.0 0.0 11.128284389489954
chr3:80598656-80598657 chr3 80598656 80598657 0.0 14.750251424740195 0.0 0.0
chr3:80598657-80598659 chr3 80598657 80598659 0.0 0.0 4.327666151468315 0.0
chr3:80598657-80598660 chr3 80598657 80598660 13.912168957425411 0.0 0.0 0.0
chr3:80598657-80598661 chr3 80598657 80598661 0.0 14.079785450888368 0.0 0.0
chr3:80598657-80598667 chr3 80598657 80598667 0.0 0.0 0.0 10.819165378670789
chr3:80598659-80598666 chr3 80598659 80598666 0.0 0.0 4.636785162287481 0.0
chr3:80598660-80598664 chr3 80598660 80598664 14.079785450888368 0.0 0.0 0.0
chr3:80598661-80598662 chr3 80598661 80598662 0.0 14.163593697619847 0.0 0.0
chr3:80598662-80598664 chr3 80598662 80598664 0.0 14.079785450888368 0.0 0.0
chr3:80598664-80598665 chr3 80598664 80598665 0.0 13.912168957425411 0.0 0.0
chr3:80598664-80598666 chr3 80598664 80598666 13.828360710693932 0.0 0.0 0.0
chr3:80598665-80598667 chr3 80598665 80598667 0.0 13.744552463962455 0.0 0.0
chr3:80598666-80598668 chr3 80598666 80598668 0.0 0.0 4.945904173106646 0.0
chr3:80598666-80598669 chr3 80598666 80598669 13.660744217230976 0.0 0.0 0.0
chr3:80598667-80598668 chr3 80598667 80598668 0.0 13.576935970499498 0.0 10.510046367851622
chr3:80598668-80598669 chr3 80598668 80598669 0.0 13.40931947703654 5.255023183925811 0.0
chr3:80598668-80598674 chr3 80598668 80598674 0.0 0.0 0.0 11.128284389489954
chr3:80598669-80598670 chr3 80598669 80598670 13.576935970499498 0.0 0.0 0.0
chr3:80598669-80598671 chr3 80598669 80598671 0.0 13.49312772376802 0.0 0.0
chr3:80598669-80598674 chr3 80598669 80598674 0.0 0.0 5.564142194744977 0.0
chr3:80598670-80598671 chr3 80598670 80598671 13.49312772376802 0.0 0.0 0.0
chr3:80598671-80598672 chr3 80598671 80598672 13.40931947703654 13.325511230305063 0.0 0.0
chr3:80598672-80598673 chr3 80598672 80598673 13.660744217230976 0.0 0.0 0.0
chr3:80598672-80598674 chr3 80598672 80598674 0.0 13.241702983573584 0.0 0.0
chr3:80598673-80598674 chr3 80598673 80598674 13.744552463962455 0.0 0.0 0.0
chr3:80598674-80598675 chr3 80598674 80598675 13.40931947703654 0.0 5.873261205564142 0.0
chr3:80598674-80598676 chr3 80598674 80598676 0.0 12.822661749916191 0.0 0.0
chr3:80598674-80598680 chr3 80598674 80598680 0.0 0.0 0.0 10.510046367851622
chr3:80598675-80598676 chr3 80598675 80598676 15.169292658397588 0.0 6.800618238021638 0.0
chr3:80598676-80598677 chr3 80598676 80598677 0.0 0.0 7.109737248840804 0.0
chr3:80598676-80598678 chr3 80598676 80598678 0.0 13.074086490110627 0.0 0.0
chr3:80598676-80598679 chr3 80598676 80598679 15.923566878980893 0.0 0.0 0.0
chr3:80598677-80598679 chr3 80598677 80598679 0.0 0.0 6.800618238021638 0.0
chr3:80598678-80598679 chr3 80598678 80598679 0.0 13.157894736842106 0.0 0.0
chr3:80598679-80598680 chr3 80598679 80598680 16.845457593027156 13.241702983573584 0.0 0.0
chr3:80598679-80598683 chr3 80598679 80598683 0.0 0.0 8.0370942812983 0.0
chr3:80598680-80598681 chr3 80598680 80598681 17.348307073416024 13.49312772376802 0.0 10.819165378670789
chr3:80598681-80598682 chr3 80598681 80598682 17.264498826684548 13.241702983573584 0.0 0.0
chr3:80598681-80598685 chr3 80598681 80598685 0.0 0.0 0.0 11.128284389489954
chr3:80598682-80598683 chr3 80598682 80598683 17.18069057995307 13.074086490110627 0.0 0.0
chr3:80598683-80598684 chr3 80598683 80598684 17.264498826684548 0.0 8.346213292117465 0.0
chr3:80598683-80598685 chr3 80598683 80598685 0.0 12.99027824337915 0.0 0.0
chr3:80598684-80598685 chr3 80598684 80598685 17.18069057995307 0.0 8.65533230293663 0.0
chr3:80598685-80598686 chr3 80598685 80598686 16.51022460610124 11.649346295675494 0.0 0.0
chr3:80598685-80598687 chr3 80598685 80598687 0.0 0.0 7.418856259659969 0.0
chr3:80598685-80598693 chr3 80598685 80598693 0.0 0.0 0.0 9.891808346213292
chr3:80598686-80598687 chr3 80598686 80598687 16.59403285283272 11.733154542406973 0.0 0.0
chr3:80598687-80598688 chr3 80598687 80598688 18.437814280925245 11.565538048944017 8.0370942812983 0.0
chr3:80598688-80598690 chr3 80598688 80598690 18.6054307743882 11.481729802212538 0.0 0.0
chr3:80598688-80598699 chr3 80598688 80598699 0.0 0.0 8.346213292117465 0.0
chr3:80598690-80598691 chr3 80598690 80598691 18.437814280925245 11.39792155548106 0.0 0.0
chr3:80598691-80598692 chr3 80598691 80598692 18.68923902111968 0.0 0.0 0.0
chr3:80598691-80598693 chr3 80598691 80598693 0.0 11.481729802212538 0.0 0.0
chr3:80598692-80598693 chr3 80598692 80598693 19.024472008045592 0.0 0.0 0.0
chr3:80598693-80598694 chr3 80598693 80598694 19.10828025477707 11.39792155548106 0.0 9.582689335394127
chr3:80598694-80598695 chr3 80598694 80598695 0.0 11.565538048944017 0.0 0.0
chr3:80598694-80598696 chr3 80598694 80598696 18.940663761314113 0.0 0.0 0.0
chr3:80598694-80598699 chr3 80598694 80598699 0.0 0.0 0.0 9.891808346213292
chr3:80598695-80598697 chr3 80598695 80598697 0.0 11.314113308749581 0.0 0.0
chr3:80598696-80598697 chr3 80598696 80598697 18.856855514582637 0.0 0.0 0.0
chr3:80598697-80598698 chr3 80598697 80598698 19.275896748240026 11.230305062018102 0.0 0.0
chr3:80598698-80598699 chr3 80598698 80598699 0.0 11.146496815286625 0.0 0.0
chr3:80598698-80598700 chr3 80598698 80598700 19.443513241702984 0.0 0.0 0.0
chr3:80598699-80598700 chr3 80598699 80598700 0.0 11.314113308749581 8.65533230293663 10.200927357032457
chr3:80598700-80598701 chr3 80598700 80598701 20.11397921555481 11.39792155548106 0.0 0.0
chr3:80598700-80598702 chr3 80598700 80598702 0.0 0.0 9.582689335394127 10.819165378670789
chr3:80598701-80598702 chr3 80598701 80598702 20.19778746228629 0.0 0.0 0.0
chr3:80598701-80598704 chr3 80598701 80598704 0.0 11.565538048944017 0.0 0.0
chr3:80598702-80598703 chr3 80598702 80598703 20.533020449212202 0.0 10.200927357032457 0.0
chr3:80598702-80598710 chr3 80598702 80598710 0.0 0.0 0.0 10.510046367851622
chr3:80598703-80598704 chr3 80598703 80598704 20.952061682869594 0.0 10.819165378670789 0.0
chr3:80598704-80598705 chr3 80598704 80598705 21.035869929601073 11.649346295675494 0.0 0.0
chr3:80598704-80598707 chr3 80598704 80598707 0.0 0.0 11.128284389489954 0.0
chr3:80598705-80598709 chr3 80598705 80598709 21.454911163258465 11.565538048944017 0.0 0.0
chr3:80598707-80598708 chr3 80598707 80598708 0.0 0.0 11.437403400309119 0.0
chr3:80598708-80598709 chr3 80598708 80598709 0.0 0.0 11.128284389489954 0.0
chr3:80598709-80598710 chr3 80598709 80598710 21.371102916526986 0.0 0.0 0.0
chr3:80598709-80598712 chr3 80598709 80598712 0.0 11.39792155548106 0.0 0.0
chr3:80598709-80598714 chr3 80598709 80598714 0.0 0.0 11.437403400309119 0.0
chr3:80598710-80598711 chr3 80598710 80598711 21.7063359034529 0.0 0.0 0.0
chr3:80598710-80598712 chr3 80598710 80598712 0.0 0.0 0.0 10.200927357032457
chr3:80598711-80598712 chr3 80598711 80598712 21.873952396915858 0.0 0.0 0.0
chr3:80598712-80598713 chr3 80598712 80598713 21.20348642306403 0.0 0.0 10.510046367851622
chr3:80598712-80598714 chr3 80598712 80598714 0.0 11.146496815286625 0.0 0.0
chr3:80598713-80598714 chr3 80598713 80598714 21.454911163258465 0.0 0.0 0.0
chr3:80598713-80598716 chr3 80598713 80598716 0.0 0.0 0.0 10.200927357032457
chr3:80598714-80598715 chr3 80598714 80598715 23.047267851156555 0.0 0.0 0.0
chr3:80598714-80598716 chr3 80598714 80598716 0.0 0.0 12.055641421947449 0.0
